deuda_id,linea_id,circunstancia_id,cliente_id,monto_original,monto_actual,fecha_vencimiento,estado_deuda,meses_mora,fecha_generacion,fecha_actualizacion
MD#11412,CS%88,CS%G46,C0K165,250.0,300.0,2024-10-03,PAGADA,0,2022-12-05,2023-02-10
MD#11413,CS%89,CS%G46,C0K147,250.0,300.0,2024-10-03,PAGADA,0,2022-04-29,2022-05-06
MD#11414,CS%9,CS%G46,C0K129,250.0,300.0,2024-10-03,VENCIDA,2,2020-03-18,2020-04-11
MD#11415,CS%90,CS%G46,C0K147,250.0,300.0,2024-10-03,PENDIENTE,0,2022-09-06,2022-12-04
MD#11416,CS%91,CS%G46,C0K147,250.0,300.0,2024-10-03,VENCIDA,2,2022-12-09,2023-02-22
MD#11417,CS%92,CS%G46,C0K195,250.0,300.0,2024-10-03,PAGADA,0,2022-07-09,2022-07-23
MD#11418,CS%93,CS%G46,C0K166,250.0,300.0,2024-10-03,PAGADA,0,2022-12-05,2023-01-05
MD#11419,CS%94,CS%G46,C0K166,250.0,300.0,2024-10-03,PAGADA,0,2022-04-22,2022-05-08
MD#11420,CS%95,CS%G46,C0K196,250.0,300.0,2024-10-03,PAGADA,0,2023-03-18,2023-03-19
MD#11421,CS%96,CS%G46,C0K196,250.0,300.0,2024-10-03,VENCIDA,2,2022-12-08,2023-02-15
MD#11422,CS%97,CS%G46,C0K156,250.0,300.0,2024-10-03,PAGADA,0,2023-02-20,2023-04-23
MD#11423,CS%98,CS%G46,C0K156,250.0,300.0,2024-10-03,VENCIDA,4,2022-12-25,2023-01-04
MD#11424,CS%99,CS%G46,C0K156,250.0,300.0,2024-10-03,PAGADA,0,2022-04-24,2022-04-26
MD#11697,CS%1,CS%G47,C0K125,200.0,200.0,2024-11-04,PENDIENTE,0,2020-07-04,2020-09-08
MD#11698,CS%10,CS%G47,C0K129,200.0,200.0,2024-11-04,PENDIENTE,0,2020-12-12,2021-01-28
MD#11699,CS%100,CS%G47,C0K150,200.0,200.0,2024-11-04,PENDIENTE,0,2023-04-01,2023-05-22
MD#11700,CS%101,CS%G47,C0K150,200.0,200.0,2024-11-04,PAGADA,0,2023-02-14,2023-04-14
MD#11701,CS%103,CS%G47,C0K155,200.0,200.0,2024-11-04,VENCIDA,1,2022-06-08,2022-06-24
MD#11702,CS%104,CS%G47,C0K181,200.0,200.0,2024-11-04,PENDIENTE,0,2022-12-09,2022-12-17
MD#11703,CS%105,CS%G47,C0K172,200.0,200.0,2024-11-04,PAGADA,0,2022-08-29,2022-11-08
MD#11704,CS%107,CS%G47,C0K1100,200.0,200.0,2024-11-04,PAGADA,0,2022-10-17,2023-01-12
MD#11705,CS%108,CS%G47,C0K1100,200.0,200.0,2024-11-04,PENDIENTE,0,2023-05-04,2023-06-29
MD#11706,CS%109,CS%G47,C0K153,200.0,200.0,2024-11-04,PAGADA,0,2023-01-21,2023-04-16
MD#11707,CS%11,CS%G47,C0K122,200.0,200.0,2024-11-04,PAGADA,0,2020-12-09,2021-02-07
MD#11708,CS%110,CS%G47,C0K177,200.0,200.0,2024-11-04,PAGADA,0,2022-07-15,2022-09-22
MD#11709,CS%111,CS%G47,C0K177,200.0,200.0,2024-11-04,VENCIDA,1,2022-10-31,2022-11-29
MD#11710,CS%112,CS%G47,C0K170,200.0,200.0,2024-11-04,PAGADA,0,2022-08-27,2022-08-29
MD#11711,CS%113,CS%G47,C0K170,200.0,200.0,2024-11-04,PAGADA,0,2023-03-05,2023-03-12
MD#11712,CS%115,CS%G47,C0K158,200.0,200.0,2024-11-04,VENCIDA,1,2023-04-01,2023-04-16
MD#11713,CS%117,CS%G47,C0K168,200.0,200.0,2024-11-04,PENDIENTE,0,2022-11-21,2023-02-06
MD#11714,CS%118,CS%G47,C0K148,200.0,200.0,2024-11-04,PAGADA,0,2022-12-16,2023-02-05
MD#11715,CS%119,CS%G47,C0K154,200.0,200.0,2024-11-04,VENCIDA,3,2022-07-14,2022-07-27
MD#11716,CS%12,CS%G47,C0K122,200.0,200.0,2024-11-04,PAGADA,0,2020-11-22,2020-12-06
MD#11717,CS%120,CS%G47,C0K154,200.0,200.0,2024-11-04,PENDIENTE,0,2023-02-11,2023-02-15
MD#11718,CS%121,CS%G47,C0K154,200.0,200.0,2024-11-04,VENCIDA,1,2022-08-21,2022-08-27
MD#11719,CS%122,CS%G47,C0K185,200.0,200.0,2024-11-04,VENCIDA,1,2023-04-14,2023-05-02
MD#11720,CS%123,CS%G47,C0K152,200.0,200.0,2024-11-04,PENDIENTE,0,2022-10-02,2022-12-16
MD#11721,CS%124,CS%G47,C0K143,200.0,200.0,2024-11-04,PAGADA,0,2023-05-25,2023-06-28
MD#11722,CS%125,CS%G47,C0K160,200.0,200.0,2024-11-04,PAGADA,0,2022-10-25,2023-01-14
MD#11723,CS%126,CS%G47,C0K160,200.0,200.0,2024-11-04,VENCIDA,1,2023-06-14,2023-07-26
MD#11724,CS%127,CS%G47,C0K160,200.0,200.0,2024-11-04,VENCIDA,1,2023-07-09,2023-08-12
MD#11725,CS%128,CS%G47,C0K186,200.0,200.0,2024-11-04,PAGADA,0,2023-07-09,2023-08-29
MD#11726,CS%129,CS%G47,C0K188,200.0,200.0,2024-11-04,PAGADA,0,2023-06-27,2023-08-02
MD#11727,CS%13,CS%G47,C0K115,200.0,200.0,2024-11-04,PAGADA,0,2020-05-15,2020-08-02
MD#11728,CS%130,CS%G47,C0K188,200.0,200.0,2024-11-04,PENDIENTE,0,2023-03-21,2023-04-03
MD#11729,CS%131,CS%G47,C0K188,200.0,200.0,2024-11-04,PENDIENTE,0,2023-02-17,2023-04-03
MD#11730,CS%132,CS%G47,C0K159,200.0,200.0,2024-11-04,PENDIENTE,0,2023-04-25,2023-04-26
MD#11731,CS%133,CS%G47,C0K159,200.0,200.0,2024-11-04,PAGADA,0,2023-05-09,2023-07-06
MD#11732,CS%134,CS%G47,C0K176,200.0,200.0,2024-11-04,PENDIENTE,0,2023-07-29,2023-08-19
MD#11733,CS%135,CS%G47,C0K144,200.0,200.0,2024-11-04,PAGADA,0,2022-10-06,2022-11-21
MD#11734,CS%136,CS%G47,C0K162,200.0,200.0,2024-11-04,PAGADA,0,2022-10-02,2022-11-08
MD#11735,CS%137,CS%G47,C0K162,200.0,200.0,2024-11-04,PAGADA,0,2022-10-15,2022-12-24
MD#11736,CS%138,CS%G47,C0K184,200.0,200.0,2024-11-04,VENCIDA,4,2023-06-04,2023-06-20
MD#11737,CS%139,CS%G47,C0K184,200.0,200.0,2024-11-04,PENDIENTE,0,2023-01-22,2023-02-20
MD#11738,CS%140,CS%G47,C0K184,200.0,200.0,2024-11-04,PAGADA,0,2022-11-06,2022-11-14
MD#11739,CS%141,CS%G47,C0K183,200.0,200.0,2024-11-04,VENCIDA,1,2023-03-03,2023-05-31
MD#11740,CS%142,CS%G47,C0K183,200.0,200.0,2024-11-04,VENCIDA,1,2022-11-17,2022-11-26
MD#11741,CS%143,CS%G47,C0K145,200.0,200.0,2024-11-04,PENDIENTE,0,2023-03-05,2023-03-17
MD#11742,CS%144,CS%G47,C0K145,200.0,200.0,2024-11-04,VENCIDA,1,2023-07-27,2023-09-30
MD#11743,CS%145,CS%G47,C0K151,200.0,200.0,2024-11-04,PENDIENTE,0,2023-09-21,2023-09-22
MD#11744,CS%146,CS%G47,C0K193,200.0,200.0,2024-11-04,VENCIDA,2,2023-06-21,2023-09-04
MD#11745,CS%147,CS%G47,C0K193,200.0,200.0,2024-11-04,PENDIENTE,0,2023-01-13,2023-02-10
MD#11746,CS%148,CS%G47,C0K163,200.0,200.0,2024-11-04,PAGADA,0,2023-01-23,2023-03-22
MD#11747,CS%149,CS%G47,C0K163,200.0,200.0,2024-11-04,PENDIENTE,0,2023-10-18,2024-01-11
MD#11748,CS%15,CS%G47,C0K18,200.0,200.0,2024-11-04,PENDIENTE,0,2020-04-13,2020-05-12
MD#11749,CS%150,CS%G47,C0K161,200.0,200.0,2024-11-04,PAGADA,0,2023-04-18,2023-04-27
MD#11750,CS%151,CS%G47,C0K161,200.0,200.0,2024-11-04,PENDIENTE,0,2023-08-23,2023-08-25
MD#11751,CS%152,CS%G47,C0K191,200.0,200.0,2024-11-04,PAGADA,0,2023-08-29,2023-09-08
MD#11752,CS%153,CS%G47,C0K191,200.0,200.0,2024-11-04,PENDIENTE,0,2023-10-19,2023-12-02
MD#11753,CS%154,CS%G47,C0K140,200.0,200.0,2024-11-04,PENDIENTE,0,2023-01-04,2023-03-19
MD#11754,CS%155,CS%G47,C0K140,200.0,200.0,2024-11-04,PENDIENTE,0,2023-04-13,2023-05-11
MD#11755,CS%156,CS%G47,C0K171,200.0,200.0,2024-11-04,PAGADA,0,2023-09-18,2023-12-15
MD#11756,CS%157,CS%G47,C0K171,200.0,200.0,2024-11-04,PENDIENTE,0,2022-12-08,2023-01-20
MD#11757,CS%158,CS%G47,C0K1101,200.0,200.0,2024-11-04,VENCIDA,1,2023-01-13,2023-03-17
MD#11758,CS%159,CS%G47,C0K197,200.0,200.0,2024-11-04,PAGADA,0,2022-12-04,2023-01-04
MD#11759,CS%16,CS%G47,C0K12,200.0,200.0,2024-11-04,PAGADA,0,2020-07-13,2020-08-07
MD#11760,CS%160,CS%G47,C0K194,200.0,200.0,2024-11-04,PENDIENTE,0,2023-07-02,2023-07-05
MD#11761,CS%161,CS%G47,C0K174,200.0,200.0,2024-11-04,PENDIENTE,0,2023-07-12,2023-08-16
MD#11762,CS%162,CS%G47,C0K180,200.0,200.0,2024-11-04,PENDIENTE,0,2023-08-07,2023-09-28
MD#11763,CS%163,CS%G47,C0K167,200.0,200.0,2024-11-04,PAGADA,0,2023-03-29,2023-06-14
MD#11764,CS%165,CS%G47,C0K190,200.0,200.0,2024-11-04,VENCIDA,1,2023-01-19,2023-04-09
MD#11765,CS%166,CS%G47,C0K146,200.0,200.0,2024-11-04,PAGADA,0,2023-08-10,2023-09-22
MD#11766,CS%167,CS%G47,C0K146,200.0,200.0,2024-11-04,PENDIENTE,0,2023-02-04,2023-03-13
MD#11767,CS%169,CS%G47,C0K164,200.0,200.0,2024-11-04,VENCIDA,2,2023-02-23,2023-04-09
MD#11768,CS%17,CS%G47,C0K12,200.0,200.0,2024-11-04,VENCIDA,1,2021-03-26,2021-04-10
MD#11769,CS%170,CS%G47,C0K164,200.0,200.0,2024-11-04,PAGADA,0,2023-09-10,2023-10-31
MD#11770,CS%171,CS%G47,C0K175,200.0,200.0,2024-11-04,PAGADA,0,2023-11-02,2023-12-07
MD#11771,CS%172,CS%G47,C0K175,200.0,200.0,2024-11-04,VENCIDA,1,2023-02-19,2023-03-30
MD#11772,CS%174,CS%G47,C0K199,200.0,200.0,2024-11-04,PAGADA,0,2023-10-05,2023-12-10
MD#11773,CS%175,CS%G47,C0K169,200.0,200.0,2024-11-04,VENCIDA,3,2023-02-02,2023-04-24
MD#11774,CS%177,CS%G47,C0K192,200.0,200.0,2024-11-04,PAGADA,0,2023-04-15,2023-07-10
MD#11775,CS%178,CS%G47,C0K192,200.0,200.0,2024-11-04,PAGADA,0,2023-09-14,2023-09-29
MD#11776,CS%179,CS%G47,C0K192,200.0,200.0,2024-11-04,PAGADA,0,2023-03-28,2023-04-30
MD#11777,CS%18,CS%G47,C0K17,200.0,200.0,2024-11-04,PENDIENTE,0,2020-12-06,2021-01-25
MD#11778,CS%180,CS%G47,C0K179,200.0,200.0,2024-11-04,PAGADA,0,2023-09-23,2023-10-16
MD#11779,CS%181,CS%G47,C0K179,200.0,200.0,2024-11-04,PAGADA,0,2023-01-26,2023-03-09
MD#11780,CS%182,CS%G47,C0K179,200.0,200.0,2024-11-04,PAGADA,0,2023-03-19,2023-04-05
MD#11781,CS%183,CS%G47,C0K1203,300.0,300.0,2024-11-04,PAGADA,0,2023-06-04,2023-07-21
MD#11782,CS%184,CS%G47,C0K1138,300.0,300.0,2024-11-04,PAGADA,0,2023-11-24,2024-01-23
MD#11783,CS%185,CS%G47,C0K1182,300.0,300.0,2024-11-04,PENDIENTE,0,2023-02-06,2023-04-05
MD#11784,CS%187,CS%G47,C0K1182,300.0,300.0,2024-11-04,PENDIENTE,0,2023-08-21,2023-10-25
MD#11785,CS%188,CS%G47,C0K1170,300.0,300.0,2024-11-04,PAGADA,0,2023-10-18,2023-12-31
MD#11786,CS%189,CS%G47,C0K1202,300.0,300.0,2024-11-04,PENDIENTE,0,2023-01-22,2023-03-18
MD#11787,CS%19,CS%G47,C0K137,200.0,200.0,2024-11-04,PAGADA,0,2020-07-10,2020-08-26
MD#11788,CS%191,CS%G47,C0K1114,300.0,300.0,2024-11-04,PAGADA,0,2023-10-24,2024-01-08
MD#11789,CS%192,CS%G47,C0K1174,300.0,300.0,2024-11-04,PENDIENTE,0,2023-06-21,2023-08-04
MD#11790,CS%193,CS%G47,C0K1163,300.0,300.0,2024-11-04,PENDIENTE,0,2023-08-13,2023-08-25
MD#11791,CS%195,CS%G47,C0K1102,300.0,300.0,2024-11-04,VENCIDA,2,2024-01-30,2024-04-14
MD#11792,CS%196,CS%G47,C0K1146,300.0,300.0,2024-11-04,PENDIENTE,0,2023-10-05,2023-12-05
MD#11793,CS%198,CS%G47,C0K1190,300.0,300.0,2024-11-04,PAGADA,0,2023-09-22,2023-12-08
MD#11794,CS%199,CS%G47,C0K1190,300.0,300.0,2024-11-04,PENDIENTE,0,2023-07-01,2023-09-07
MD#11795,CS%20,CS%G47,C0K133,200.0,200.0,2024-11-04,PAGADA,0,2020-07-29,2020-09-30
MD#11796,CS%200,CS%G47,C0K1183,300.0,300.0,2024-11-04,PENDIENTE,0,2023-03-10,2023-05-04
MD#11797,CS%201,CS%G47,C0K1187,300.0,300.0,2024-11-04,VENCIDA,1,2023-12-31,2024-02-16
MD#11798,CS%202,CS%G47,C0K1162,300.0,300.0,2024-11-04,PAGADA,0,2023-12-27,2024-01-28
MD#11799,CS%203,CS%G47,C0K1179,300.0,300.0,2024-11-04,PAGADA,0,2023-09-14,2023-10-10
MD#11800,CS%204,CS%G47,C0K1208,300.0,300.0,2024-11-04,PENDIENTE,0,2023-11-02,2023-12-19
MD#11801,CS%205,CS%G47,C0K1133,300.0,300.0,2024-11-04,PAGADA,0,2023-11-26,2024-01-21
MD#11802,CS%206,CS%G47,C0K1196,300.0,300.0,2024-11-04,PAGADA,0,2023-08-29,2023-09-15
MD#11803,CS%207,CS%G47,C0K1143,300.0,300.0,2024-11-04,PAGADA,0,2023-11-19,2024-01-09
MD#11804,CS%208,CS%G47,C0K1194,300.0,300.0,2024-11-04,PAGADA,0,2023-04-21,2023-06-21
MD#11805,CS%209,CS%G47,C0K1115,300.0,300.0,2024-11-04,PENDIENTE,0,2023-05-09,2023-06-27
MD#11806,CS%21,CS%G47,C0K133,200.0,200.0,2024-11-04,PENDIENTE,0,2020-09-30,2020-12-15
MD#11807,CS%210,CS%G47,C0K1195,300.0,300.0,2024-11-04,VENCIDA,2,2023-11-01,2024-01-15
MD#11808,CS%211,CS%G47,C0K1130,300.0,300.0,2024-11-04,PAGADA,0,2023-05-08,2023-07-24
MD#11809,CS%213,CS%G47,C0K1105,300.0,300.0,2024-11-04,PENDIENTE,0,2023-07-20,2023-08-26
MD#11810,CS%214,CS%G47,C0K1105,300.0,300.0,2024-11-04,PENDIENTE,0,2023-09-02,2023-11-03
MD#11811,CS%215,CS%G47,C0K1104,300.0,300.0,2024-11-04,VENCIDA,2,2024-01-14,2024-03-12
MD#11812,CS%216,CS%G47,C0K1119,300.0,300.0,2024-11-04,VENCIDA,3,2024-03-24,2024-06-05
MD#11813,CS%217,CS%G47,C0K1158,300.0,300.0,2024-11-04,PENDIENTE,0,2023-06-14,2023-07-04
MD#11814,CS%218,CS%G47,C0K1126,300.0,300.0,2024-11-04,PENDIENTE,0,2023-07-05,2023-07-10
MD#11815,CS%219,CS%G47,C0K1113,300.0,300.0,2024-11-04,PAGADA,0,2023-05-25,2023-05-28
MD#11816,CS%220,CS%G47,C0K1124,300.0,300.0,2024-11-04,PENDIENTE,0,2024-01-19,2024-01-28
MD#11817,CS%221,CS%G47,C0K1199,300.0,300.0,2024-11-04,PAGADA,0,2023-08-15,2023-10-27
MD#11818,CS%222,CS%G47,C0K1144,300.0,300.0,2024-11-04,PAGADA,0,2023-12-10,2024-01-22
MD#11819,CS%224,CS%G47,C0K1189,300.0,300.0,2024-11-04,PENDIENTE,0,2023-09-06,2023-10-28
MD#11820,CS%226,CS%G47,C0K1204,300.0,300.0,2024-11-04,PAGADA,0,2023-10-18,2023-10-24
MD#11821,CS%227,CS%G47,C0K1204,300.0,300.0,2024-11-04,VENCIDA,1,2023-07-21,2023-10-09
MD#11822,CS%228,CS%G47,C0K1116,300.0,300.0,2024-11-04,PAGADA,0,2024-01-08,2024-01-30
MD#11823,CS%229,CS%G47,C0K1132,300.0,300.0,2024-11-04,PAGADA,0,2023-05-16,2023-06-06
MD#11824,CS%23,CS%G47,C0K135,200.0,200.0,2024-11-04,VENCIDA,1,2020-11-24,2021-01-24
MD#11825,CS%232,CS%G47,C0K1192,300.0,300.0,2024-11-04,PAGADA,0,2023-06-25,2023-08-14
MD#11826,CS%233,CS%G47,C0K1167,300.0,300.0,2024-11-04,PAGADA,0,2023-06-06,2023-07-10
MD#11827,CS%234,CS%G47,C0K1180,300.0,300.0,2024-11-04,PAGADA,0,2024-01-26,2024-02-10
MD#11828,CS%235,CS%G47,C0K1150,300.0,300.0,2024-11-04,PENDIENTE,0,2024-01-10,2024-03-01
MD#11829,CS%236,CS%G47,C0K1137,300.0,300.0,2024-11-04,PAGADA,0,2024-04-12,2024-06-13
MD#11830,CS%238,CS%G47,C0K1137,300.0,300.0,2024-11-04,PAGADA,0,2024-05-06,2024-06-29
MD#11831,CS%239,CS%G47,C0K1197,300.0,300.0,2024-11-04,PAGADA,0,2023-08-08,2023-08-28
MD#11832,CS%24,CS%G47,C0K113,200.0,200.0,2024-11-04,VENCIDA,1,2021-03-21,2021-05-10
MD#11833,CS%240,CS%G47,C0K1178,300.0,300.0,2024-11-04,PENDIENTE,0,2024-01-15,2024-02-29
MD#11834,CS%241,CS%G47,C0K1177,300.0,300.0,2024-11-04,PAGADA,0,2024-05-03,2024-06-08
MD#11835,CS%242,CS%G47,C0K1128,300.0,300.0,2024-11-04,PAGADA,0,2023-11-27,2024-01-12
MD#11836,CS%243,CS%G47,C0K1156,300.0,300.0,2024-11-04,PAGADA,0,2024-02-06,2024-04-08
MD#11837,CS%244,CS%G47,C0K1156,300.0,300.0,2024-11-04,PAGADA,0,2023-12-26,2024-02-11
MD#11838,CS%245,CS%G47,C0K1127,300.0,300.0,2024-11-04,PAGADA,0,2023-11-12,2023-12-16
MD#11839,CS%246,CS%G47,C0K1157,300.0,300.0,2024-11-04,PAGADA,0,2024-01-25,2024-03-05
MD#11840,CS%247,CS%G47,C0K1171,300.0,300.0,2024-11-04,PENDIENTE,0,2023-08-13,2023-09-30
MD#11841,CS%248,CS%G47,C0K1129,300.0,300.0,2024-11-04,VENCIDA,1,2024-05-11,2024-07-03
MD#11842,CS%25,CS%G47,C0K132,200.0,200.0,2024-11-04,VENCIDA,2,2021-01-03,2021-03-14
MD#11843,CS%251,CS%G47,C0K1122,300.0,300.0,2024-11-04,VENCIDA,1,2023-10-07,2023-10-20
MD#11844,CS%253,CS%G47,C0K1206,300.0,300.0,2024-11-04,PAGADA,0,2023-12-23,2024-02-16
MD#11845,CS%254,CS%G47,C0K1206,300.0,300.0,2024-11-04,PAGADA,0,2023-07-24,2023-09-02
MD#11846,CS%255,CS%G47,C0K1109,300.0,300.0,2024-11-04,VENCIDA,4,2023-11-05,2023-12-28
MD#11847,CS%256,CS%G47,C0K1142,300.0,300.0,2024-11-04,PAGADA,0,2023-11-25,2024-01-28
MD#11848,CS%257,CS%G47,C0K1164,300.0,300.0,2024-11-04,PAGADA,0,2024-03-13,2024-06-07
MD#11849,CS%259,CS%G47,C0K1147,300.0,300.0,2024-11-04,VENCIDA,3,2023-12-07,2024-02-23
MD#11850,CS%26,CS%G47,C0K131,200.0,200.0,2024-11-04,PAGADA,0,2020-08-18,2020-09-15
MD#11851,CS%261,CS%G47,C0K1120,300.0,300.0,2024-11-04,PAGADA,0,2023-10-14,2024-01-10
MD#11852,CS%262,CS%G47,C0K1120,300.0,300.0,2024-11-04,PAGADA,0,2023-11-26,2023-12-28
MD#11853,CS%263,CS%G47,C0K1181,300.0,300.0,2024-11-04,PAGADA,0,2023-11-21,2023-12-16
MD#11854,CS%264,CS%G47,C0K1108,300.0,300.0,2024-11-04,PENDIENTE,0,2024-06-10,2024-07-25
MD#11855,CS%265,CS%G47,C0K1117,300.0,300.0,2024-11-04,PENDIENTE,0,2024-04-07,2024-04-08
MD#11856,CS%266,CS%G47,C0K1140,300.0,300.0,2024-11-04,PENDIENTE,0,2024-07-30,2024-09-13
MD#11857,CS%267,CS%G47,C0K1140,300.0,300.0,2024-11-04,PAGADA,0,2023-12-02,2024-01-08
MD#11858,CS%268,CS%G47,C0K1112,300.0,300.0,2024-11-04,PENDIENTE,0,2024-01-30,2024-04-15
MD#11859,CS%27,CS%G47,C0K131,200.0,200.0,2024-11-04,PENDIENTE,0,2021-01-27,2021-04-19
MD#11860,CS%270,CS%G47,C0K1152,300.0,300.0,2024-11-04,PAGADA,0,2024-01-22,2024-04-15
MD#11861,CS%271,CS%G47,C0K1152,300.0,300.0,2024-11-04,VENCIDA,1,2023-10-20,2023-12-10
MD#11862,CS%272,CS%G47,C0K1148,300.0,300.0,2024-11-04,VENCIDA,1,2024-01-20,2024-03-01
MD#11863,CS%273,CS%G47,C0K1160,300.0,300.0,2024-11-04,PAGADA,0,2024-03-22,2024-06-18
MD#11864,CS%274,CS%G47,C0K1125,300.0,300.0,2024-11-04,VENCIDA,1,2024-04-23,2024-07-08
MD#11865,CS%276,CS%G47,C0K1111,300.0,300.0,2024-11-04,PAGADA,0,2024-03-29,2024-06-23
MD#11866,CS%278,CS%G47,C0K1110,300.0,300.0,2024-11-04,PENDIENTE,0,2024-03-19,2024-04-27
MD#11867,CS%279,CS%G47,C0K1175,300.0,300.0,2024-11-04,PAGADA,0,2024-07-25,2024-07-26
MD#11868,CS%28,CS%G47,C0K131,200.0,200.0,2024-11-04,PENDIENTE,0,2020-09-01,2020-10-21
MD#11869,CS%280,CS%G47,C0K1175,300.0,300.0,2024-11-04,PAGADA,0,2024-10-06,2024-12-26
MD#11870,CS%282,CS%G47,C0K1191,300.0,300.0,2024-11-04,PAGADA,0,2024-09-29,2024-11-23
MD#11871,CS%283,CS%G47,C0K1131,300.0,300.0,2024-11-04,PAGADA,0,2024-10-10,2024-10-21
MD#11872,CS%284,CS%G47,C0K1168,300.0,300.0,2024-11-04,PENDIENTE,0,2024-09-28,2024-11-09
MD#11873,CS%285,CS%G47,C0K1139,300.0,300.0,2024-11-04,PENDIENTE,0,2024-08-07,2024-09-11
MD#11874,CS%286,CS%G47,C0K1121,300.0,300.0,2024-11-04,VENCIDA,2,2023-12-23,2024-01-25
MD#11875,CS%287,CS%G47,C0K1121,300.0,300.0,2024-11-04,PENDIENTE,0,2024-01-03,2024-02-03
MD#11876,CS%288,CS%G47,C0K1166,300.0,300.0,2024-11-04,PENDIENTE,0,2024-07-07,2024-08-23
MD#11877,CS%289,CS%G47,C0K1134,300.0,300.0,2024-11-04,PAGADA,0,2024-02-08,2024-02-16
MD#11878,CS%29,CS%G47,C0K128,200.0,200.0,2024-11-04,VENCIDA,3,2020-07-29,2020-08-31
MD#11879,CS%290,CS%G47,C0K1123,300.0,300.0,2024-11-04,PAGADA,0,2024-07-14,2024-08-06
MD#11880,CS%291,CS%G47,C0K1188,300.0,300.0,2024-11-04,PAGADA,0,2024-07-12,2024-07-20
MD#11881,CS%292,CS%G47,C0K1186,300.0,300.0,2024-11-04,PAGADA,0,2024-09-05,2024-11-14
MD#11882,CS%293,CS%G47,C0K1135,300.0,300.0,2024-11-04,VENCIDA,2,2023-12-17,2024-01-11
MD#11883,CS%294,CS%G47,C0K1185,300.0,300.0,2024-11-04,PAGADA,0,2024-07-27,2024-09-19
MD#11884,CS%295,CS%G47,C0K1185,300.0,300.0,2024-11-04,VENCIDA,3,2024-05-11,2024-07-15
MD#11885,CS%296,CS%G47,C0K1149,300.0,300.0,2024-11-04,PAGADA,0,2024-07-06,2024-09-11
MD#11886,CS%297,CS%G47,C0K1159,300.0,300.0,2024-11-04,PENDIENTE,0,2024-04-11,2024-06-14
MD#11887,CS%298,CS%G47,C0K1205,300.0,300.0,2024-11-04,PAGADA,0,2024-11-15,2024-12-23
MD#11888,CS%3,CS%G47,C0K125,200.0,200.0,2024-11-04,VENCIDA,2,2020-11-16,2021-02-11
MD#11889,CS%30,CS%G47,C0K128,200.0,200.0,2024-11-04,PAGADA,0,2020-11-09,2021-01-19
MD#11890,CS%300,CS%G47,C0K1141,300.0,300.0,2024-11-04,PAGADA,0,2024-05-22,2024-08-13
MD#11891,CS%301,CS%G47,C0K1155,300.0,300.0,2024-11-04,PAGADA,0,2024-06-05,2024-07-27
MD#11892,CS%302,CS%G47,C0K1169,300.0,300.0,2024-11-04,VENCIDA,4,2024-05-25,2024-08-01
MD#11893,CS%303,CS%G47,C0K1169,300.0,300.0,2024-11-04,PENDIENTE,0,2023-12-27,2024-03-16
MD#11894,CS%304,CS%G47,C0K1173,300.0,300.0,2024-11-04,PAGADA,0,2024-06-04,2024-08-31
MD#11895,CS%305,CS%G47,C0K1118,300.0,300.0,2024-11-04,PAGADA,0,2024-02-28,2024-05-18
MD#11896,CS%306,CS%G47,C0K1118,300.0,300.0,2024-11-04,VENCIDA,1,2024-01-24,2024-02-01
MD#11897,CS%307,CS%G47,C0K1154,300.0,300.0,2024-11-04,PENDIENTE,0,2024-07-29,2024-08-28
MD#11898,CS%308,CS%G47,C0K1136,300.0,300.0,2024-11-04,PENDIENTE,0,2024-09-04,2024-11-22
MD#11899,CS%309,CS%G47,C0K1136,300.0,300.0,2024-11-04,PAGADA,0,2024-11-19,2024-12-05
MD#11900,CS%31,CS%G47,C0K118,200.0,200.0,2024-11-04,PAGADA,0,2021-01-27,2021-02-15
MD#11901,CS%310,CS%G47,C0K1106,300.0,300.0,2024-11-04,PAGADA,0,2024-04-10,2024-05-12
MD#11902,CS%311,CS%G47,C0K1165,300.0,300.0,2024-11-04,PENDIENTE,0,2024-07-01,2024-07-14
MD#11903,CS%314,CS%G47,C0K1198,300.0,300.0,2024-11-04,PAGADA,0,2024-12-20,2025-01-08
MD#11904,CS%315,CS%G47,C0K1209,300.0,300.0,2024-11-04,PAGADA,0,2024-02-04,2024-04-30
MD#11905,CS%32,CS%G47,C0K118,200.0,200.0,2024-11-04,PAGADA,0,2021-07-15,2021-10-02
MD#11906,CS%34,CS%G47,C0K120,200.0,200.0,2024-11-04,VENCIDA,2,2021-02-20,2021-02-22
MD#11907,CS%36,CS%G47,C0K130,200.0,200.0,2024-11-04,PENDIENTE,0,2021-06-17,2021-08-04
MD#11908,CS%38,CS%G47,C0K114,200.0,200.0,2024-11-04,PAGADA,0,2021-07-14,2021-10-09
MD#11909,CS%39,CS%G47,C0K114,200.0,200.0,2024-11-04,PAGADA,0,2021-04-14,2021-07-06
MD#11910,CS%40,CS%G47,C0K16,200.0,200.0,2024-11-04,PENDIENTE,0,2021-11-04,2021-12-18
MD#11911,CS%41,CS%G47,C0K16,200.0,200.0,2024-11-04,PENDIENTE,0,2021-08-11,2021-09-29
MD#11912,CS%43,CS%G47,C0K123,200.0,200.0,2024-11-04,VENCIDA,2,2021-12-15,2022-01-31
MD#11913,CS%44,CS%G47,C0K123,200.0,200.0,2024-11-04,PAGADA,0,2021-04-25,2021-04-30
